y_true,y_pred
-3.7879436016082764,-5.323857307434082
0.6186408400535583,1.0485495328903198
0.43013930320739746,0.6234521865844727
1.4001860618591309,1.1343612670898438
0.10371508449316025,0.629448652267456
-5.033560752868652,-4.65494966506958
-6.209805011749268,-6.478318691253662
-0.06535089761018753,1.1460134983062744
-3.812605619430542,-4.833044528961182
1.5136440992355347,0.5657169222831726
1.3330718278884888,0.9801172018051147
-5.371964454650879,-2.639805555343628
-6.325615882873535,-5.345413684844971
0.99704509973526,0.9955078363418579
-4.71132230758667,-6.286187648773193
-1.357995629310608,-0.5284782648086548
-5.137304306030273,-4.602108478546143
-3.756946325302124,-4.71494722366333
0.5823279023170471,0.7942485809326172
0.8718345165252686,0.5880497694015503
-1.4987064599990845,-1.6985424757003784
1.0085209608078003,1.702813982963562
-4.93895149230957,-4.851202487945557
0.39085108041763306,0.5989154577255249
-4.043303966522217,-2.604179859161377
-3.2500524520874023,-4.455670356750488
-0.3174074590206146,-0.34784364700317383
-7.4377570152282715,-6.7973103523254395
-6.962283611297607,-6.336899280548096
-3.3760294914245605,-3.518829107284546
-1.455987811088562,-2.495558261871338
-4.728706359863281,-5.058584690093994
-3.2721946239471436,-4.101279258728027
1.3756992816925049,0.5705006718635559
0.6674370765686035,0.6715840101242065
-6.33425235748291,-4.939269542694092
-4.524909019470215,-3.8113889694213867
0.6426162719726562,0.7511103749275208
0.9068506360054016,1.1333216428756714
1.1254981756210327,1.0951520204544067
-1.5765643119812012,-1.9569793939590454
2.029904842376709,1.2608546018600464
1.246828556060791,0.6520299911499023
1.1249401569366455,0.7907352447509766
0.19753196835517883,1.5096393823623657
-4.528730869293213,-4.826714038848877
1.2278050184249878,0.9630378484725952
-7.2608795166015625,-6.562851428985596
1.1275293827056885,0.870292067527771
1.6512646675109863,1.5246210098266602
0.31402942538261414,0.3505333364009857
-3.5136454105377197,-5.798894882202148
-0.6975574493408203,-0.518468976020813
0.48945340514183044,0.7660080194473267
-6.975722312927246,-6.24367094039917
-3.924626350402832,-3.919318199157715
-2.922729015350342,-2.5982608795166016
-0.2058933675289154,-2.6340293884277344
1.1444196701049805,-0.48913872241973877
0.8314682841300964,0.7864353060722351
-6.845841884613037,-6.587564945220947
-5.588229179382324,-4.286123752593994
-4.425373554229736,-5.807281970977783
-3.791602849960327,-1.5151512622833252
-6.4561357498168945,-4.877850532531738
-6.628088474273682,-6.9816575050354
0.6637309193611145,0.060465626418590546
-5.251890659332275,-5.040594100952148
0.7761623859405518,1.0327967405319214
-2.42946457862854,-0.5762956738471985
-5.130766868591309,-2.551363706588745
-8.141039848327637,-7.291407585144043
-2.299196243286133,-2.519613265991211
-7.562957763671875,-4.605353832244873
